23442,670247,670418,254.47962,23442,23442,10,'N�rremosevej',37,39,0,0,'','','','',7650,7650,4930,4930,383,5025,0,'',0,0,10,1.756,'','','',10861806,'',1109797
23443,670257,670247,204.04280,23443,23443,10,'N�rremosevej',35,35,33,33,'','','','',7650,7650,4930,4930,383,5025,0,'',0,0,10,1.408,'','','',10861806,'',1109801
23444,670020,670247,349.97620,23444,23444,10,'N�rremosevej',29,31,0,0,'','','','',7650,7650,4930,4930,383,5025,0,'',0,0,10,2.415,'','','',10861806,'',1109835
23445,669045,669048,791.74253,23445,23445,10,'N�rremosevej',17,17,15,15,'','','','',7665,7665,4930,4930,363,5620,0,'',0,0,10,5.463,'','','',10861806,'',1095292
23446,668829,669048,348.50001,23446,23446,10,'N�rremosevej',0,0,0,0,'','','','',7665,7665,4930,4930,363,5620,0,'',0,0,10,2.405,'','','',10861806,'',1095448
23447,669393,670020,568.38287,23447,23447,10,'N�rremosevej',19,27,8,18,'','','','',7665,7665,4930,4930,363,5620,0,'',0,0,10,3.922,'','','',10861806,'06/29/01',4138807
23843,666966,666566,518.78578,23843,23843,10,'Skovstr�de',0,0,0,0,'','','','',7639,7639,4952,4952,363,7520,0,'',0,0,10,3.580,'','','',10880523,'05/30/00',4091797
24187,669637,669606,154.39796,24187,24187,11,'�stergade',1,17,2,20,'','','','',7648,7648,4930,4930,363,9303,0,'',0,10,2,5.327,'','','',10319361,'05/14/01',1095227
30232,630879,631796,1081.23480,30232,30232,10,'Manglek�rvej',0,0,0,0,'','','','',7509,7509,4750,4750,397,5225,0,'',0,0,10,7.461,'','','',10857757,'05/26/00',4091764
30446,655343,655325,75.26960,30446,30446,10,'Gundslev Kirkevej',0,0,2,8,'','','','',7611,7611,4840,4840,375,1965,0,'',0,0,10,0.519,'','','',10831015,'06/08/01',1105236
30453,655325,655299,17.24378,30453,30453,10,'Gundslev Kirkevej',1,1,0,0,'','','','',7611,7611,4840,4840,375,1965,0,'',0,0,10,0.119,'','','',10831015,'06/08/01',1105277
30458,655299,655249,63.18347,30458,30458,10,'Gundslev Kirkevej',0,0,10,10,'','','','',7611,7611,4840,4840,375,1965,0,'',0,0,10,0.436,'','','',10831015,'06/08/01',1106259
30461,655249,654719,715.64180,30461,30461,10,'Gundslev Kirkevej',0,0,12,12,'','','','',7611,7611,4840,4840,375,1965,0,'',0,0,10,4.938,'','','',10831015,'06/08/01',1105282
30473,655403,655325,42.20859,30473,30473,10,'Gundslev Kirkevej',0,0,0,0,'','','','',7611,7611,4840,4840,375,1965,0,'',0,0,10,0.291,'','','',10831015,'06/08/01',1105249
30535,655249,652751,2588.90379,30535,30535,10,'Gundslev Kirkevej',3,3,0,0,'','','','',7611,7611,4840,4840,375,1965,0,'',0,0,10,17.863,'','','',10831015,'06/08/01',1106240
36512,609750,609730,4.74354,36512,36512,11,'K�bmagergade',0,0,0,0,'','','','',7510,7510,4700,4700,373,4186,0,'',0,10,2,0.164,'','','',10321254,'06/07/99',1101849
36516,609750,609802,30.65759,36516,36516,11,'K�bmagergade',0,0,2,4,'','','','',7510,7510,4700,4700,373,4186,0,'',0,10,2,1.058,'','','',10321254,'06/07/99',1104333
36520,609560,609730,78.40868,36520,36520,11,'Sankt Peders Kirkeplads',11,13,16,16,'','','','',7511,7510,4700,4700,373,7764,0,'',0,10,2,2.705,'','','',10321415,'06/07/99',1101839
36521,609663,609780,78.51191,36521,36521,11,'Sankt Peders Kirkeplads',6,4,8,14,'','','','',7510,7510,4700,4700,373,7764,0,'',0,10,2,2.709,'','','',10321415,'06/07/99',1104858
36522,609780,609730,29.56808,36522,36522,11,'Sankt Peders Kirkeplads',0,0,0,0,'','','','',7510,7510,4700,4700,373,7764,0,'',0,10,2,1.020,'','','',10321415,'06/07/99',1104859
36560,609516,609730,79.04208,36560,36560,11,'Gr�br�drestr�de',0,0,0,0,'','','','',0,0,4700,4700,373,2360,0,'',0,10,2,2.727,'','','',10321185,'05/28/01',4000159
36561,609535,609516,16.50339,36561,36561,11,'Axeltorv',0,0,6,6,'','E','C','G',7511,7511,4700,4700,373,133,0,'',0,10,2,0.569,'','','',10321059,'06/07/99',4002165
36722,609194,609319,54.37956,36722,36722,11,'',0,0,0,0,'','','','',7510,7510,4700,4700,373,9999,0,'',0,10,2,1.876,'','','',0,'06/07/99',1104824
36723,609056,608747,139.77655,36723,36723,11,'Ringstedgade',3,13,2,14,'A','','A','B',7510,7510,4700,4700,373,7362,0,'',0,10,2,4.822,'','','',10321397,'06/07/99',1101772
36751,609229,609247,12.04017,36751,36751,11,'Ramsherred',3,3,0,0,'','','','',7510,7510,4700,4700,373,7265,0,'',0,10,2,0.415,'ft','','',10321393,'06/07/99',1104511
36752,609247,609297,29.95096,36752,36752,11,'Ramsherred',5,7,4,4,'','','','',7510,7510,4700,4700,373,7265,0,'',0,10,2,1.033,'ft','','',10321393,'06/07/99',1104512
36753,609386,609229,55.03088,36753,36753,11,'Skomagerr�kken',1,3,6,12,'','','','',7510,7511,4700,4700,373,7898,0,'',0,10,2,1.899,'','','',10321420,'06/07/99',1102850
36754,609319,609386,51.63381,36754,36754,11,'Axeltorv',1,1,0,0,'','F','','',7510,7510,4700,4700,373,133,0,'',0,10,2,1.781,'','','',10321059,'06/07/99',1104828
36755,609493,609535,14.33612,36755,36755,11,'Axeltorv',0,0,4,4,'','','','A',7511,7511,4700,4700,373,133,0,'',0,10,2,0.495,'','','',10321059,'06/07/99',1103399
36756,609386,609493,30.09477,36756,36756,11,'Axeltorv',0,0,2,2,'','','','B',7511,7511,4700,4700,373,133,0,'',0,10,2,1.038,'','','',10321059,'06/07/99',1102852
36757,609473,609423,26.82218,36757,36757,11,'Axeltorv',7,7,0,0,'','B','H','P',7510,7510,4700,4700,373,133,0,'',0,10,2,0.925,'','','',10321059,'06/07/99',1104889
36758,609423,609350,28.89187,36758,36758,11,'Axeltorv',9,9,8,10,'A','','','A',7510,7510,4700,4700,373,133,0,'',0,10,2,0.997,'','','',10321059,'06/07/99',1104829
36759,609516,609473,27.14182,36759,36759,11,'Axeltorv',5,5,0,0,'','E','C','G',7511,7511,4700,4700,373,133,0,'',0,10,2,0.936,'','','',10321059,'06/07/99',4002166
36760,609423,609476,19.68435,36760,36760,11,'Kirkestr�de',1,1,2,4,'','B','','',7510,7510,4700,4700,373,3857,0,'',0,10,2,0.679,'','','',10362313,'10/21/99',1104880
36761,609476,609560,31.15028,36761,36761,11,'Kirkestr�de',0,0,6,6,'','','B','',7510,7510,4700,4700,373,3857,0,'',0,10,2,1.075,'','','',10362313,'05/28/01',1104881
36762,609560,609328,144.54708,36762,36762,11,'Vinhusgade',3,13,2,16,'','B','','',7510,7510,4700,4700,373,9431,0,'',0,10,2,4.987,'tf','','',10321508,'06/07/99',1101814
36763,609297,609366,113.91964,36763,36763,11,'Ramsherred',9,23,6,14,'','D','','B',7510,7511,4700,4700,373,7265,0,'',0,10,2,3.930,'ft','','',10321393,'06/07/99',1104974
36764,609194,609229,41.87492,36764,36764,11,'Ramsherred',1,1,2,2,'A','F','','',7510,7510,4700,4700,373,7265,0,'',0,10,2,1.445,'ft','','',10321393,'06/07/99',1102842
36765,609194,609056,76.32489,36765,36765,11,'Hjultorv',1,9,2,18,'','','A','',7510,7510,4700,4700,373,3079,0,'',0,10,2,2.633,'tf','','',10321225,'05/03/01',1102843
36766,609056,609222,150.68135,36766,36766,11,'Kindhestegade',1,13,2,22,'A','','','C',7510,7510,4700,4700,373,3809,0,'',0,10,2,5.199,'tf','','',10321270,'06/07/99',1103998
36767,609222,609328,53.09589,36767,36767,11,'Kindhestegade',15,15,24,32,'A','C','','',7510,7510,4700,4700,373,3809,0,'',0,10,2,1.832,'tf','','',10321270,'06/07/99',1101771
36768,609350,609326,11.08561,36768,36768,11,'Axeltorv',11,11,12,12,'A','A','B','C',7510,7510,4700,4700,373,133,0,'',0,10,2,0.382,'','','',10321059,'03/07/01',4119757
36769,609326,609319,3.35142,36769,36769,11,'Axeltorv',0,0,0,0,'A','A','B','C',7510,7510,4700,4700,373,133,0,'',0,10,2,0.116,'','','',10321059,'03/07/01',4119758
36770,609493,609669,137.94855,36770,36770,11,'Torvestr�de',1,15,2,10,'A','A','A','',7511,7511,4700,4700,373,8944,0,'',0,10,2,4.759,'','','',10321478,'06/01/01',1102528
36771,609328,609444,150.16591,36771,36771,11,'M�llegade',0,0,4,12,'','','','',7510,7510,4700,4700,373,6632,0,'',0,10,2,5.181,'','','',10321315,'06/01/01',1102533
36835,604369,604543,482.19750,36835,36835,10,'Bomosevej',5,7,2,6,'','','','',7501,7501,4684,4684,357,825,0,'',0,0,10,3.327,'','01','',10811736,'09/26/01',1093015
38259,583293,583211,105.59056,38259,38259,10,'',0,0,0,0,'','','','',0,0,4660,4660,389,0,0,'',0,0,10,0.729,'','','',0,'08/14/01',4115240
39245,576909,576707,212.45017,39245,39245,10,'Kildevang',1,3,2,6,'','','','',7519,7519,4171,4171,393,3330,0,'',0,0,10,1.466,'','','',10844922,'01/07/00',1114438
41607,672116,672085,364.06028,41607,41607,10,'Stationsvej',0,0,0,0,'','','','',7580,7580,4873,4873,395,7712,0,'',0,0,10,2.512,'','','',10885160,'03/06/01',4116579
42163,664803,664835,420.02068,42163,42163,10,'Gr�nvej',26,26,0,0,'','','','',7672,7672,4900,4900,367,2869,0,'',0,0,10,2.898,'','','',10829888,'09/13/01',1097773
42164,664800,664803,43.98711,42164,42164,10,'Gr�nvej',0,0,0,0,'','','','',7672,7672,4900,4900,367,2869,0,'',0,0,10,0.304,'','','',10829888,'09/13/01',1097774
42266,664809,664835,65.28885,42266,42266,10,'Gr�nvej',0,0,2,2,'','','','A',7672,7672,4900,4900,367,2869,0,'',0,0,10,0.450,'','','',10829888,'09/13/01',4115776
42267,664806,664809,5.86078,42267,42267,10,'Gr�nvej',0,0,0,0,'','','','A',7672,7672,4900,4900,367,2869,0,'',0,0,10,0.040,'','','',10829888,'09/13/01',4115764
47940,621780,622668,531.55196,47940,47940,10,'Br�derupvej',0,0,16,18,'','','','',7473,7473,4733,4733,353,375,0,'',0,0,10,3.668,'','','',10812312,'07/29/02',1091014
48241,644208,644359,92.93009,48241,48241,11,'Algade',71,81,62,72,'','C','','',7469,7469,4760,4760,397,213,0,'',0,10,2,3.206,'','','',10325243,'06/07/99',1119231
48280,644035,644165,94.22274,48280,48280,11,'Algade',59,67,50,58,'','','A','',7469,7469,4760,4760,397,213,0,'',0,10,2,3.251,'','','',10325243,'03/07/01',4118769
48281,644165,644208,20.51595,48281,48281,11,'Algade',69,69,60,60,'','','A','',7469,7469,4760,4760,397,213,0,'',0,10,2,0.708,'','','',10325243,'03/07/01',4118654
49746,613409,611873,1538.77264,49746,49746,10,'Skovbakkevej',1,1,2,6,'','','','',7472,7472,4683,4683,353,2525,0,'',0,0,10,10.618,'','','',10879515,'09/13/01',1091381
50957,590379,590325,38.24951,50957,50957,11,'Algade',53,53,56,58,'','','','',7348,7348,4220,4220,325,182,0,'',0,10,2,1.320,'','','',10318657,'06/07/99',1136952
51027,590630,590379,129.40177,51027,51027,11,'Algade',39,49,36,52,'','','','',7348,7348,4220,4220,325,182,0,'',0,10,2,4.464,'','','',10318657,'06/07/99',1137283
51086,587638,587486,36.94239,51086,51086,11,'Halsskovvej',0,0,8,8,'','','','',9070,9070,4220,4220,325,3225,0,'',0,10,2,1.275,'','','',10318717,'06/07/99',1137047
51087,587486,587437,14.10865,51087,51087,11,'Halsskovvej',0,0,0,0,'','','','',9070,9070,4220,4220,325,3225,0,'',0,10,2,0.487,'','','',10318717,'06/07/99',1137048
51093,587437,586905,156.46399,51093,51093,11,'Halsskovvej',3,19,10,26,'','','','',9070,9070,4220,4220,325,3225,0,'',0,10,2,5.398,'','','',10318717,'06/07/99',1137480
55007,360218,358743,977.16201,55007,55007,10,'Skovg�rdsvej',0,0,0,0,'','','','',7262,7262,4560,4560,343,7209,0,'',0,0,10,6.742,'','','',10879891,'02/12/01',4114436
56827,424602,422603,499.63738,56827,56827,10,'R�sn�svej',0,0,200,202,'','','','',7270,7270,4400,4400,323,6860,0,'',0,0,10,3.447,'','','',10318494,'09/27/01',1136582
61126,510172,509192,691.88024,61126,61126,10,'S�lvbjerg',0,0,4,12,'','','','',7227,7227,4291,4291,303,3380,0,'',0,0,10,4.774,'','011','',10874224,'03/29/01',1122233
61138,510331,509278,404.27097,61138,61138,10,'',0,0,0,0,'','','','',7227,7227,4291,4291,303,9999,0,'',0,0,10,2.789,'','','',0,'02/12/01',1122243
61258,510704,510331,205.35684,61258,61258,10,'Hovs�vej',7,9,2,4,'','','','',7227,7227,4291,4291,303,1870,0,'',0,10,10,1.417,'','','',10838457,'01/21/02',1122660
61276,510267,510704,698.68407,61276,61276,10,'Drags�vej',0,0,0,0,'','','','',7227,7227,4291,4291,303,1410,0,'',0,0,10,4.821,'','','',10193247,'04/10/02',1121878
61282,511035,510426,170.83615,61282,61282,10,'Hovs�vej',1,5,0,0,'','','','',7227,7227,4291,4291,303,1870,0,'',0,10,10,1.179,'','','',10838457,'02/12/01',1121952
61284,511035,510704,130.41605,61284,61284,10,'Hovs�vej',0,0,0,0,'','','','',7227,7227,4291,4291,303,1870,0,'',0,10,10,0.900,'','','',10838457,'02/12/01',1122343
61285,511247,511035,57.47781,61285,61285,10,'Hovs�vej',0,0,0,0,'','','','',7227,7227,4291,4291,303,1870,0,'',0,10,10,0.397,'','','',10838457,'02/12/01',1122344
68880,452492,452087,74.71025,68880,68880,11,'Skibbrogade',43,51,40,50,'','','','',7268,7268,4400,4400,323,7212,0,'',0,10,2,2.578,'','','',10318506,'05/03/01',1136871
68884,451780,451797,12.34423,68884,68884,11,'Lindegade',2,2,0,0,'','','','',7268,7268,4400,4400,323,4468,0,'',0,10,2,0.426,'','','',10318461,'07/09/01',1135855
68886,452087,451780,51.96829,68886,68886,11,'Skibbrogade',53,55,52,54,'','','','',7268,7268,4400,4400,323,7212,0,'',0,10,2,1.793,'','','',10318506,'06/03/99',1136870
68920,451797,452191,138.87380,68920,68920,11,'Kordilgade',1,21,2,16,'','','','',7268,7268,4400,4400,323,3920,0,'',0,10,2,4.791,'','','',10318450,'06/03/99',1135856
68931,452191,452235,25.07631,68931,68931,11,'Kordilgade',23,25,18,18,'','','','',7268,7268,4400,4400,323,3920,0,'',0,10,2,0.865,'','','',10318450,'03/06/01',4116276
68932,452235,452425,155.61236,68932,68932,11,'Kordilgade',27,51,20,36,'','','','',7268,7268,4400,4400,323,3920,0,'',0,10,2,5.369,'','','',10318450,'03/06/01',4116239
69783,566835,566954,38.07239,69783,69783,11,'Gl. Torv',3,5,8,12,'','','','',7345,7345,4200,4200,333,2156,0,'',0,10,2,1.313,'','','',10324168,'06/07/99',1146247
69787,566482,566165,112.08160,69787,69787,11,'Nytorv',1,19,10,10,'','','','',7345,7345,4200,4200,333,5929,0,'',0,10,2,3.867,'','','',10324334,'01/21/02',1145049
69791,566727,566360,98.47288,69791,69791,11,'Fisketorvet',1,9,2,10,'','','A','C',7345,7345,4200,4200,333,1617,0,'',0,10,2,3.397,'','','',10324148,'05/30/01',1147547
69792,566360,566174,61.53878,69792,69792,11,'Nytorv',0,0,2,8,'','','A','C',7345,7345,4200,4200,333,5929,0,'',0,10,2,2.123,'tf','','',10324334,'05/30/01',1147548
69808,566531,566672,108.50639,69808,69808,11,'Stenstuegade',1,5,2,10,'','','','',7345,7345,4200,4200,333,8054,0,'',0,10,2,3.743,'','','',10324432,'05/30/01',4125587
69809,566672,566723,52.80036,69809,69809,11,'Stenstuegade',7,7,12,14,'','','','',7345,7345,4200,4200,333,8054,0,'',0,10,2,1.822,'','','',10324432,'05/30/01',4125588
70305,566063,565942,54.15303,70305,70305,11,'Smedegade',0,0,4,8,'','','A','',7345,7345,4200,4200,333,7927,0,'',0,10,2,1.868,'','','',10324418,'06/18/02',4162952
74110,280077,280061,56.57672,74110,74110,10,'Haregabsvej',0,0,0,0,'','','','',7428,7428,3230,3230,213,3210,0,'',0,0,10,0.390,'','','',10351799,'06/07/01',4105245
74114,279768,280077,200.12192,74114,74114,10,'Haregabsvej',21,21,0,0,'','','','',7428,7428,3230,3230,213,3210,0,'',0,0,10,1.381,'','','',10351799,'06/07/01',4105244
74115,279768,279192,239.25236,74115,74115,10,'Haregabsvej',0,0,19,19,'','','','',7428,7428,3230,3230,213,3210,0,'',0,0,10,1.651,'','','',10351799,'06/07/01',1010993
74117,278653,278686,48.18086,74117,74117,10,'Haregabsvej',14,14,14,16,'A','A','B','',7428,7428,3230,3230,213,3210,0,'',0,0,10,0.332,'','','',10351799,'06/07/01',1010981
74118,279192,278686,144.48161,74118,74118,10,'Haregabsvej',0,0,15,15,'','','','',7428,7428,3230,3230,213,3210,0,'',0,0,10,0.997,'','','',10351799,'06/07/01',1013993
74124,278318,278686,108.97339,74124,74124,10,'Haregabsvej',9,13,8,12,'','','','',7428,7428,3230,3230,213,3210,0,'',0,0,10,0.752,'','010','',10351799,'06/07/01',1013991
74129,277927,278318,172.33876,74129,74129,10,'Haregabsvej',1,1,2,6,'','','','',7428,7428,3230,3230,213,3210,0,'',0,0,10,1.189,'','','001',10351799,'06/07/01',1010967
75646,292326,291442,226.06813,75646,75646,10,'',0,0,0,0,'','','','',0,0,3480,3480,208,0,0,'',0,0,10,1.560,'','','',0,'08/14/01',4037605
75650,287895,287934,51.97675,75650,75650,10,'',0,0,0,0,'','','','',0,0,3080,3080,217,0,0,'',0,0,10,0.359,'','','',0,'08/14/01',4037399
75749,289646,290166,225.12945,75749,75749,10,'M�rdrupvej',0,0,0,0,'','','','',0,0,3060,3060,217,5585,0,'',0,0,10,1.553,'','','',10206659,'05/28/01',4037610
76550,278279,278417,73.04234,76550,76550,10,'',0,0,0,0,'','','','',7439,7439,3000,3000,217,0,0,'',0,0,10,0.504,'','','',0,'06/22/99',4037347
77038,277301,277149,70.76403,77038,77038,11,'Strandgade',53,63,60,70,'A','','','',7437,7437,3000,3000,217,8172,0,'',0,10,2,2.441,'tf','','',10317766,'06/03/99',1018869
77040,277310,277149,54.32347,77040,77040,11,'Bramstr�de',1,3,0,0,'A','C','','',7437,7437,3000,3000,217,862,0,'',0,10,2,1.874,'ft','','',10317511,'12/20/00',1020094
77041,277149,277049,37.87266,77041,77041,11,'Bramstr�de',5,7,2,2,'','A','A','E',7437,7437,3000,3000,217,862,0,'',0,10,2,1.307,'ft','','',10317511,'06/03/99',1018872
77042,277049,276933,37.99174,77042,77042,11,'Bramstr�de',7,7,4,4,'B','C','','D',7437,7438,3000,3000,217,862,0,'',0,10,2,1.311,'ft','','',10317511,'06/03/99',1020707
77043,276972,276823,46.82176,77043,77043,11,'Brostr�de',1,5,2,4,'A','','A','A',7438,7438,3000,3000,217,926,0,'',0,10,2,1.615,'','','',10317513,'06/03/99',1020708
77046,277243,277131,47.45793,77046,77046,11,'Stengade',37,43,38,42,'A','','A','B',7437,7437,3000,3000,217,7966,0,'',0,10,2,1.637,'ft','','',10317759,'06/03/99',1019179
77047,277252,277243,2.49100,77047,77047,11,'Stengade',0,0,0,0,'','','','',7437,7437,3000,3000,217,7966,0,'',0,10,2,0.086,'','','',10317759,'06/03/99',1019181
77048,277251,277243,2.51658,77048,77048,11,'Grollowstr�de',5,5,0,0,'','','','',7437,7437,3000,3000,217,2471,0,'',0,10,2,0.087,'','','',10317563,'12/20/00',1020718
77049,277121,276933,77.42205,77049,77049,11,'Stengade',45,53,44,52,'','C','','',7437,7437,3000,3000,217,7966,0,'',0,10,2,2.671,'tf','','',10317759,'06/03/99',1019225
77050,277131,277121,4.85821,77050,77050,11,'Stengade',0,0,0,0,'','','','',7437,7437,3000,3000,217,7966,0,'',0,10,2,0.168,'ft','','',10317759,'06/03/99',1019228
77051,277301,277121,69.19125,77051,77051,11,'Hovedvagtsstr�de',7,9,6,8,'A','D','A','D',7437,7437,3000,3000,217,3577,0,'',0,10,2,2.387,'tf','','',10317599,'06/03/99',1020104
77052,277252,277000,109.52591,77052,77052,11,'S�str�de',3,13,2,2,'','','A','B',7437,7437,3000,3000,217,8584,0,'',0,10,2,3.779,'','','',10317729,'12/20/00',1020126
77053,277134,277000,61.22631,77053,77053,11,'Sankt Olai Gade',1,11,2,8,'','','A','D',7437,7437,3000,3000,217,7129,0,'',0,10,2,2.112,'','','',10317734,'12/20/00',1019180
77054,277134,276856,82.12893,77054,77054,11,'Fiolgade',13,17,12,20,'A','B','','A',7437,7437,3000,3000,217,1930,0,'',0,10,2,2.833,'','','',10317542,'06/25/02',1019206
77058,277343,277134,59.62549,77058,77058,11,'Fiolgade',9,11,8,10,'A','F','','',7437,7437,3000,3000,217,1930,0,'',0,10,2,2.057,'','','',10317542,'12/20/00',1019197
77090,277437,277490,20.10770,77090,77090,11,'Hovedvagtsstr�de',2,2,0,0,'A','A','','',7437,7437,3000,3000,217,3577,0,'',0,10,2,0.694,'ft','','',10317599,'12/20/00',1019223
77093,277437,277301,44.92843,77093,77093,11,'Hovedvagtsstr�de',1,3,2,2,'','','B','C',7437,7437,3000,3000,217,3577,0,'',0,10,2,1.550,'tf','','',10317599,'06/03/99',1018870
77095,277792,277486,102.97868,77095,77095,11,'Strandgade',27,45,30,48,'','C','','A',7437,7437,3000,3000,217,8172,0,'',0,10,2,3.553,'ft','','',10317766,'06/03/99',1018867
77096,277757,277792,13.71646,77096,77096,11,'Skyttenstr�de',2,2,3,3,'','','','',7437,7437,3000,3000,217,7516,0,'',0,10,2,0.473,'','','',10317745,'06/03/99',1019175
77097,277778,277572,67.62152,77097,77097,11,'Stengade',11,19,10,18,'','B','A','B',7437,7437,3000,3000,217,7966,0,'',0,10,2,2.333,'ft','','',10317759,'06/03/99',1019176
77098,277810,277778,9.73960,77098,77098,11,'Stengade',0,0,0,0,'','','','',7437,7437,3000,3000,217,7966,0,'',0,10,2,0.336,'','','',10317759,'12/20/00',1019189
77099,277572,277567,2.10083,77099,77099,11,'Stengade',0,0,0,0,'','','','',7437,7437,3000,3000,217,7966,0,'',0,10,2,0.072,'','','',10317759,'06/03/99',1019219
77101,277486,277626,42.39947,77101,77101,11,'Ankerbakken',4,4,0,0,'','','','',7437,7437,3000,3000,217,166,0,'',0,10,2,1.463,'','','',10317486,'06/25/02',1020128
77102,277757,277567,67.95511,77102,77102,11,'Skyttenstr�de',5,11,4,12,'','A','','',7437,7437,3000,3000,217,7516,0,'',0,10,2,2.344,'','','',10317745,'06/03/99',1020129
77103,277899,277810,19.43075,77103,77103,11,'Stengade',9,9,8,8,'A','B','A','H',7437,7437,3000,3000,217,7966,0,'',0,10,2,0.670,'','','',10317759,'12/20/00',1018846
77104,278130,278036,34.35419,77104,77104,11,'Strandgade',5,11,0,0,'','','','',7437,7437,3000,3000,217,8172,0,'',0,10,2,1.185,'','','',10317766,'06/03/99',1018865
77105,277957,278036,26.72296,77105,77105,11,'Gyldenstr�de',2,2,1,1,'','','A','A',7437,7437,3000,3000,217,2689,0,'',0,10,2,0.922,'tf','','',10317569,'06/03/99',1019174
